id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
0e19c46e-58c9-4e5f-810e-653d3432bff9,Vasif Talıbov,Vasif Talıbov,,,,Yeni Azərbaycan Partiyası,YAP,1,Şərur-Sədərək seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/e/ef/Vasif_Talibov_Chairman_of_the_Supreme_Majlis_of_Nakhchivan_AR.gif,male,Q57549,Q876402,
fd1cc26d-db4e-453d-999a-68ee3bb99b61,Xanhüseyn Kazımlı,Xanhüseyn Kazımlı,,,,Azərbaycan Sosial Rifah Partiyası,ASRP,66,Biləsuvar seçki dairəsi,National Assembly,4,,,,male,Q12847503,Q4832397,
d2b513d5-3a51-4469-b806-0f8b608495a3,Xanlar Fətiyev,Xanlar Fətiyev,,,,Yeni Azərbaycan Partiyası,YAP,39,Kəpəz birinci (Gəncə) seçki dairəsi,National Assembly,4,,,,male,Q12847511,Q876402,
6ce47cfe-d51c-4265-b66d-3b9995bc8bbf,Yaqub Mahmudov,Yaqub Mahmudov,,,,Yeni Azərbaycan Partiyası,YAP,113,Şəki şəhər seçki dairəsi,National Assembly,4,,,,male,Q4285756,Q876402,
6251830b-af40-47e2-9e06-3f8b0a223b63,Yevda Abramov,Yevda Abramov,,,,Yeni Azərbaycan Partiyası,YAP,53,Quba-Qusar seçki dairəsi,National Assembly,4,,,,male,Q8053080,Q876402,
8b95aa66-6b19-404a-9684-cb3c59a6f8a2,Zahid Oruc,Zahid Oruc,,,,Ana Vətən Partiyası,AVP,93,Bərdə şəhər seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/4/45/Zahid_Oruc2.jpg,male,Q16376573,Q1956023,
a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1,Zeynəb Xanlarova,Zeynəb Xanlarova,,,,Independent,IND,50,Qobustan-Xızı-Sumqayıt seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/7/7e/Ilhama_Guliyeva_and_Zeynab_Khanlarova_(cropped).jpg,female,Q2507445,Q327591,
9f136bc0-7fe3-443b-a0a5-ab298ccb25d0,Ziyad Səmədzadə,Ziyad Səmədzadə,,,,Independent,IND,23,Nəsimi-Səbail seçki dairəsi,National Assembly,4,,,,male,Q4167611,Q327591,
97b7e086-413d-48b5-b8d2-4085a26b69e2,Ziyafət Əsgərov,Ziyafət Əsgərov,,,,Yeni Azərbaycan Partiyası,YAP,76,Lənkəran-Astara seçki dairəsi,National Assembly,4,,,,,,Q876402,
7ce68c38-84cc-4f4e-b202-1f8f19e5f080,Çingiz Qənizadə,Çingiz Qənizadə,,,,Independent,IND,80,İmişli-Beyləqan seçki dairəsi,National Assembly,4,,,,,,Q327591,
7f4da7a6-52c7-4582-8c1d-c9d0442ac278,Çingiz Əsədullayev,Çingiz Əsədullayev,,,,Independent,IND,90,Ağdaş seçki dairəsi,National Assembly,4,,,,,,Q327591,
803d9513-c725-4141-a425-d417d7484171,Ülvi Quliyev,Ülvi Quliyev,,,,Independent,IND,17,Yasamal üçüncü seçki dairəsi,National Assembly,4,,,,,,Q327591,
